id,full_sq,life_sq,floor,sub_area,preschool_quota,preschool_education_centers_raion,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25_raion,shopping_centers_raion,office_raion,oil_chemistry_raion,railroad_terminal_raion,nuclear_reactor_raion,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,railroad_station_walk_km,railroad_station_walk_min,public_transport_station_km,public_transport_station_min_walk,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_1line,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,theater_km,museum_km,ecology,mosque_count_1000,price_doc
46,42,22.0,24.0,Mitino,6839.0,9,17063.0,10,0,,1,0,17,6,0,11,4,no,no,no,2.256098719,1.0503611,11.32239704,0.943533087,0.958373922,0.631865989,0.973781198,0.038322553,0.729962362,2.76854025,33.222483,0.251964923,3.023579081,1.360069848,13.09816257,15.91946354,16.76714792,17.94890404,no,26.36982463,2.05546761,0.355630489,2.092050603,7.601760592,5.862628441,3.363874664,2.446503762,9.380269049,1.01672772,0.553097006,0.654486143,1.028767711,0.631865989,0.68336271,0.0,15.46778511,14.65461771,good,0,2312800
47,38,23.0,4.0,Vostochnoe Izmajlovo,1838.0,2,4474.0,3,0,4087.0,4,0,6,3,0,1,2,no,no,no,1.140209852,0.912167881,10.94601457,0.912167881,0.365281298,0.473672546,3.849273397,0.086681926,0.9053853,6.797692819,81.57231383,0.522412491,6.268949892,1.999514331,7.684952227,9.975400407,10.71146518,12.45895118,no,18.03786947,1.8502152,0.271120977,2.14437317,5.271810119,3.934866301,0.442977877,0.705780903,1.052437593,0.473672546,0.567350012,0.295824393,0.752823325,0.642934496,2.780716037,0.46399575,6.451361067,4.355629355,good,0,6200000
48,36,18.0,5.0,Novo-Peredelkino,4249.0,7,9373.0,7,0,240.0,3,0,6,4,0,1,0,no,no,no,2.172408118,0.869582237,8.432303265,0.702691939,0.260787762,0.806864642,1.636343417,0.025446586,0.356236862,1.993982289,23.92778746,0.05421893,0.65062716,4.226322609,14.1742066,16.8947948,18.06342809,18.93333859,no,12.64100125,3.71213023,1.198182602,1.781427393,1.953575808,11.20749109,5.408329777,4.60399526,8.469834627,6.872408965,1.184711642,2.034773728,1.537377915,0.806864642,1.6909174,1.594914612,10.76847722,6.960599515,good,0,4833000
49,44,28.0,2.0,Jaroslavskoe,2974.0,4,6119.0,6,0,320.0,1,1,13,3,0,3,5,no,no,no,7.812871498,5.880966633,70.0208382,5.83506985,0.214012207,0.465562254,1.925105161,0.016884607,2.001029386,2.603599331,31.24319197,0.145498423,1.745981071,1.395830959,9.469056034,11.98832071,12.63229363,14.27223184,no,4.442666343,9.356253572,0.119479364,5.673687047,7.440532204,10.02013014,1.18666634,1.099845872,4.390268819,0.465562254,0.875535001,0.621891518,0.518429431,0.465562254,1.167865837,1.167551774,0.562754928,8.103363227,good,0,5300000
50,37,19.0,11.0,Zapadnoe Degunino,1503.0,3,5782.0,3,0,1084.0,0,0,3,2,0,5,3,no,no,no,5.830826005,3.243840963,35.2515972,2.9376331,0.31651531,0.580091591,1.134627249,0.34814866,0.547142366,0.161794434,1.941533202,0.099338165,1.19205798,2.493022009,9.608680023,12.33468319,13.00164405,14.41877416,no,16.50726444,1.275770353,0.448365621,2.164347014,7.99394812,8.12398714,2.779786806,0.408006885,3.200637359,2.590726291,0.409774729,1.486581608,0.796925666,0.580091591,0.733061009,0.478523043,11.28540003,8.171071953,poor,0,5150000
51,51,33.0,1.0,Caricyno,3390.0,4,5631.0,5,0,1937.0,3,0,6,4,0,2,0,no,no,no,0.887844847,0.561489252,6.737871022,0.561489252,0.721969351,0.478506556,0.599851905,0.395951886,0.830719036,0.253484262,3.041811143,0.117470061,1.409640731,4.861965738,9.255331499,12.45658774,14.12635315,14.61997452,no,8.361509437,0.126603426,1.069784925,5.173133604,9.867521804,2.319261996,1.214279575,0.200884934,4.983664329,1.189190225,0.266840179,2.49136108,0.538579105,0.478506556,1.024936769,1.028226878,9.535026473,0.918568794,poor,0,1000000
52,37,19.0,6.0,Vyhino-Zhulebino,7610.0,10,16049.0,11,0,1322.0,3,0,11,11,0,8,1,no,no,no,0.842823951,0.340514554,4.086174647,0.340514554,0.108953717,0.279283831,4.0543852,0.05816249,0.604789699,2.23536277,26.82435324,0.075167651,0.90201181,1.209854944,9.869378058,14.05045061,15.00557755,16.17954734,no,6.699971069,4.556998418,0.52964846,0.661037052,7.556806739,10.02752673,2.767014685,1.367371694,4.323383045,2.096879399,0.0,0.52964846,0.642820275,0.279283831,1.088666226,1.078610857,6.904635289,2.554637838,good,0,5098000
53,46,29.0,9.0,Tekstil'shhiki,1463.0,4,5580.0,7,0,1183.0,1,0,5,1,0,0,1,no,no,no,2.934838543,1.893008476,22.71610172,1.893008476,0.353233599,0.249973573,1.552824552,0.160669926,0.160669926,2.131522582,25.57827098,0.102799535,1.233594425,6.245811543,1.623808934,5.775971604,6.723576461,7.907519074,no,5.959867344,0.957034052,1.181572263,2.169876767,2.104886937,3.049901211,1.370770681,1.228405624,2.926547699,1.090842284,1.181572263,0.615731096,1.872906691,0.249973573,1.345675041,1.347882149,4.478620108,4.324191336,poor,0,5500000
54,38,37.0,11.0,Donskoe,0.0,1,2022.0,2,0,4129.0,0,0,10,3,1,3,24,no,no,no,2.342692758,1.363523273,8.638209831,0.719850819,0.741339345,0.684615744,3.101607402,0.011110305,0.358270557,0.235717852,2.828614226,0.105251097,1.263013165,12.52081913,0.28969342,2.95738352,4.515584811,5.048867488,yes,6.713770624,3.264427023,0.748518544,1.020073869,6.283107658,1.020073869,1.498941675,1.071594927,0.513987134,1.694108686,0.603348658,0.092286819,0.918833558,0.684615744,0.70788613,0.830680694,2.556264382,2.65973076,excellent,0,6000000
55,34,19.0,10.0,Ljublino,5153.0,10,11887.0,13,0,1406.0,3,0,13,1,0,4,3,no,no,no,2.771647868,1.749411075,18.01471461,1.501226217,0.148280126,0.078577813,0.982712126,0.200930226,0.267665523,2.392283868,28.70740641,0.208064088,2.496769057,5.617279391,6.295595356,9.65232686,10.95622059,11.81055208,no,3.221620135,2.271540129,0.289226891,1.702286735,3.031388886,5.120088644,0.591197569,0.515240425,0.850454417,1.475829339,1.039201706,0.402833779,0.314637334,0.078577813,0.237393957,0.237393957,6.707533515,3.938799392,excellent,0,4800000
56,43,25.0,1.0,Novogireevo,2215.0,4,5824.0,4,0,1015.0,2,0,7,1,0,5,1,no,no,no,1.571251304,1.102531726,12.29894022,1.024911685,0.302134143,0.245446122,1.57469343,0.190109006,0.393394517,1.69959785,20.3951742,0.074300971,0.891611648,2.670126368,6.166081946,8.924215686,9.478038082,11.06517573,no,14.66574097,1.148494861,0.542004775,2.441070302,2.750724702,2.887719704,0.29838607,1.025779428,3.36902245,3.750807877,0.61538201,1.585649211,1.493031163,0.245446122,0.452314243,1.213393001,1.345019129,0.878855106,poor,0,5500000
57,56,39.0,4.0,Bogorodskoe,3107.0,7,7277.0,9,0,,1,0,8,4,0,2,4,no,no,no,0.580906438,0.190834134,2.29000961,0.190834134,0.065045418,0.233796372,2.23860333,0.268605484,0.318591227,3.175257911,38.10309493,0.195171118,2.342053417,5.322075093,5.265708963,7.238252021,7.983795029,9.766482309,no,22.04012468,5.648255325,1.355480011,2.139876017,4.559033019,2.7713187,0.829620257,0.96718047,4.099180572,1.756733976,0.378096134,0.512311858,0.653391991,0.233796372,1.715969775,0.967472098,5.197710348,5.25387231,poor,0,2000000
58,35,35.0,6.0,Juzhnoe Butovo,11926.0,11,24750.0,13,1,,1,0,13,4,0,4,4,no,no,no,2.065533746,1.097628521,13.17154225,1.097628521,0.080003244,0.807122586,1.90863428,0.142656498,1.063099084,4.657952607,55.89543129,0.141027921,1.692335053,6.490739204,19.77474815,22.9168903,24.20751197,24.90618499,no,15.84563252,5.715394183,0.230393016,4.035661707,12.17255953,20.75414669,9.248293036,3.332808246,17.57659059,8.010971308,2.485791319,4.823671406,0.480431671,0.807122586,0.792827534,0.922279845,20.31513282,14.12287905,satisfactory,0,5000000
59,75,46.0,12.0,Sokol,1744.0,4,4960.0,6,0,100.0,0,0,5,10,0,3,9,no,no,no,1.354424964,0.799556086,9.594673033,0.799556086,0.303246309,0.265200777,0.760969397,0.52655498,0.689155177,0.274752094,3.297025122,0.24456044,2.93472528,6.84027671,4.539030639,7.181430856,8.004437477,9.204766851,no,17.65364634,1.873287728,0.888261092,2.459882868,3.160064728,1.608970408,2.29051557,1.604449015,0.146792975,0.697195121,1.022975645,0.112755904,0.460568411,0.265200777,0.382623952,0.740501084,6.382536971,6.422084689,poor,0,9950000
60,64,44.0,14.0,Chertanovo Central'noe,2546.0,5,6009.0,5,0,,0,0,5,3,0,6,2,no,no,no,1.686979346,1.194724026,14.33668831,1.194724026,0.32381235,0.198752045,2.458767813,0.221275478,1.329986869,3.462221147,41.54665376,0.064609237,0.775310843,3.249057144,10.36634769,13.56769477,14.9742608,15.61823375,no,13.79124197,5.741336673,1.257800408,3.5931213,7.168506297,11.85471741,1.271533248,3.850459589,6.460856651,0.322243413,0.843584686,1.080170618,0.757225848,0.198752045,1.34362044,0.670613728,7.425248325,5.660538237,poor,0,990000
61,96,51.0,16.0,Kurkino,2794.0,4,6620.0,4,0,920.0,0,0,7,1,0,4,0,no,no,no,6.251298229,3.952533358,46.13556793,3.844630661,2.795812969,0.906725331,0.505996008,0.090942352,0.83315741,3.354193537,40.25032244,0.139538953,1.674467435,1.511280575,14.80862044,17.53483477,18.27262741,19.58152764,no,20.36462801,4.075900533,0.0,3.28295947,4.394018382,8.423329563,2.546637078,0.648454012,9.329043038,4.940033717,0.0,1.168752957,0.381931363,0.906725331,1.689299445,1.488867535,23.60350305,14.67322958,good,0,14000000
62,52,34.0,4.0,Izmajlovo,1313.0,4,4339.0,6,0,645.0,6,0,16,3,0,6,0,no,no,no,2.34978396,1.504969985,18.05963982,1.504969985,0.109571611,0.353830768,2.919862258,0.186207633,0.133507697,4.310512477,51.72614972,0.181794354,2.181532249,3.483136727,6.767648758,8.997126957,9.745462569,11.53828421,no,18.03305891,0.745937379,0.565462038,1.886870414,2.219983926,2.815440954,0.516303903,1.407996882,1.294575098,1.170157881,0.963289966,1.198698782,0.602579994,0.353830768,0.908356006,0.061003436,6.2838539,5.762569803,good,0,7200000
63,44,30.0,10.0,Preobrazhenskoe,1820.0,2,4169.0,3,1,2729.0,3,0,9,3,0,1,11,no,no,no,0.646320066,0.347670218,4.172042611,0.347670218,0.10945782,0.343581913,1.257708166,0.186708532,1.028823175,2.468448512,29.62138214,0.229592734,2.755112807,7.16511149,3.394949931,5.471251969,6.189215132,7.988774995,no,14.31311437,3.405753523,0.634402996,2.726063289,3.593715739,1.766754437,1.195754764,1.000576082,1.95850454,0.697935289,1.350228481,0.067721283,0.294160361,0.343581913,0.718374015,0.843036887,2.412671925,3.283972628,poor,0,8400000
64,39,39.0,10.0,Novogireevo,2215.0,4,5824.0,4,0,1015.0,2,0,7,1,0,5,1,no,no,no,1.687127093,0.762762114,9.153145365,0.762762114,0.090154457,0.640564721,0.424503426,0.204196741,0.972573503,0.937061192,11.24473431,0.260797162,3.129565946,1.190864628,7.406998059,10.41450488,10.96532471,12.53908266,no,14.37121543,2.763522341,0.238696063,2.71389272,1.673364997,4.502747184,1.167738314,0.997787239,3.074496914,2.358281574,0.532251265,2.672176275,0.634852848,0.640564721,1.14784942,1.173976161,1.582251416,0.625628745,poor,0,2080000
65,35,20.0,11.0,Donskoe,0.0,1,2022.0,2,0,4129.0,0,0,10,3,1,3,24,no,no,no,1.962051883,0.960515067,5.744000449,0.478666704,0.107538425,0.771475573,2.232700551,0.148153743,0.787113795,2.089131546,25.06957855,0.096312932,1.155755183,11.18034947,0.864359815,4.064536303,5.505114464,6.122810056,no,7.729401299,2.173494013,0.691649597,1.410626798,7.340853786,2.555024783,0.222318799,0.366742168,1.916718291,1.882701678,0.572952285,0.799227261,0.791862382,0.771475573,0.69397943,0.629918299,3.451301339,3.025487551,excellent,0,5750000
66,63,60.0,12.0,Severnoe Medvedkovo,3916.0,4,7595.0,4,0,,1,0,6,0,0,0,3,no,no,no,2.294362562,1.378377602,16.54053122,1.378377602,0.405839482,0.263393328,0.645155343,0.068053903,0.877369984,3.72547989,44.70575868,0.100069981,1.20083977,1.517672092,9.8444138,12.22628939,12.92265869,14.35624953,no,4.300723716,3.061164468,0.193062756,5.249926293,3.522742656,4.195157531,0.36041791,2.094133277,3.609422285,0.263393328,1.273403817,1.247872297,1.324697584,0.263393328,0.721352496,0.647545114,7.743799425,6.865658148,good,0,10011000
67,50,29.0,9.0,Strogino,4606.0,8,11032.0,9,0,,1,0,6,2,0,10,5,no,no,no,1.014564664,0.434669342,5.216032106,0.434669342,0.673848346,0.263758865,1.294504295,0.086102623,1.333427722,6.012194299,72.14633159,0.07837202,0.940464241,0.541867443,9.842632224,12.87928616,13.71830574,14.88441338,no,26.65300823,5.947273429,0.178748017,6.082642298,6.213910868,2.015409233,3.316706309,3.739297337,7.42892521,1.268477298,0.157083134,0.17665945,1.291045038,0.263758865,1.646916283,0.4336851,17.66470558,10.85077897,good,0,1000000
68,51,50.0,16.0,Donskoe,0.0,1,2022.0,2,0,4129.0,0,0,10,3,1,3,24,no,no,no,2.342692758,1.363523273,8.638209831,0.719850819,0.741339345,0.684615744,3.101607402,0.011110305,0.358270557,0.235717852,2.828614226,0.105251097,1.263013165,12.52081913,0.28969342,2.95738352,4.515584811,5.048867488,yes,6.713770624,3.264427023,0.748518544,1.020073869,6.283107658,1.020073869,1.498941675,1.071594927,0.513987134,1.694108686,0.603348658,0.092286819,0.918833558,0.684615744,0.70788613,0.830680694,2.556264382,2.65973076,excellent,0,7100000
69,76,45.0,11.0,Rostokino,1040.0,1,2260.0,2,0,1994.0,3,1,8,5,0,0,2,no,no,no,1.564633391,1.004384833,12.052618,1.004384833,0.366666698,0.183412701,0.720365993,0.279711228,0.200693583,1.458358779,17.50030535,0.034930648,0.419167776,6.591201642,4.755625461,7.23839918,7.891963329,9.404261411,yes,9.245507,3.61590211,0.066320753,2.048681684,2.578991103,4.742728934,1.788336792,0.823460249,2.301922246,0.984507109,0.99898862,0.337003835,0.268927485,0.183412701,0.72231165,0.747345124,0.512941133,3.014509269,poor,0,2000000
70,45,30.0,6.0,Orehovo-Borisovo Severnoe,3648.0,6,6587.0,6,0,,0,0,4,2,0,4,2,no,no,no,1.824967054,0.857874238,10.29449085,0.857874238,0.063500038,0.262097352,2.136214892,0.113526848,0.497501639,4.887519155,58.65022986,0.107071753,1.28486103,2.048425373,10.85453935,14.19801775,15.81882176,16.45202723,no,1.651583181,0.877488381,0.580864954,0.1807945,0.778808574,6.53536575,4.184164438,2.231903533,2.441053945,1.421716109,0.1171667,0.983753365,0.994610042,0.262097352,1.697698592,1.048723491,12.43309208,3.09140561,poor,0,6600000
71,32,19.0,9.0,Bibirevo,5001.0,5,11065.0,5,0,240.0,1,0,7,3,0,16,1,no,no,no,3.914420911,1.804606495,17.05129293,1.420941077,0.121816657,0.346548617,2.65379183,0.208182461,0.783464096,6.224906881,74.69888257,0.167543312,2.010519743,1.109297949,10.99671856,13.16790803,13.76257499,15.23459354,no,6.379908531,2.349604902,0.289176997,2.172593227,0.231174924,6.847303769,2.974483216,2.676144609,6.312537041,0.428417,1.028166698,1.21836036,0.529246767,0.346548617,1.136679435,0.843767429,9.618783569,7.458194022,good,0,5300000
72,64,28.0,10.0,Ochakovo-Matveevskoe,1830.0,2,6484.0,3,0,990.0,0,0,7,3,0,6,4,no,no,no,2.105011781,1.521022786,16.84441467,1.403701223,0.286649968,0.111822841,1.499538353,0.291386174,0.18346954,0.623275913,7.479310952,0.274226672,3.290720062,1.484968123,8.330122688,11.04994483,12.22000369,13.08630242,no,11.03305414,3.258970274,1.727398871,4.895398302,5.929917347,5.332183487,1.694710423,1.478106547,3.552298151,4.509883989,0.78703863,0.578440341,0.370003164,0.111822841,0.765902656,1.171596861,4.809268289,1.336481205,satisfactory,0,2630000
73,66,17.0,2.0,Taganskoe,3318.0,5,9748.0,10,0,2301.0,3,1,24,1,1,19,56,no,no,no,0.952029999,0.71874846,8.512104209,0.709342017,0.097215548,0.47286472,0.640666556,0.12356768,0.698155001,0.864806831,10.37768197,0.205452776,2.465433308,10.52640568,1.500122619,1.162955149,1.918323893,3.236725501,no,4.135670945,1.447288901,0.675484396,1.63475226,1.599554826,3.688240588,1.114474054,1.477882238,1.432778802,1.092767217,0.337791145,0.115567041,0.933513922,0.47286472,0.427954619,0.457764563,1.489938942,1.381297497,excellent,0,2600000
74,38,19.0,8.0,Dmitrovskoe,1208.0,4,5671.0,4,0,1130.0,1,0,6,2,0,5,1,no,no,yes,3.212149676,2.238757264,26.86508716,2.238757264,0.183045805,0.437260096,0.437772941,0.462472317,0.091806129,2.326988106,27.92385728,0.247936537,2.97523844,2.507718064,10.33065369,12.87384534,13.49695771,14.9674249,no,12.9888825,1.834267128,0.248783235,1.306939201,8.07445181,7.483661727,0.662174061,1.115287701,1.479451284,1.085713498,0.405708985,0.475245804,0.302020437,0.437260096,1.789754933,1.596594304,16.22775754,7.927084313,poor,0,4550000
75,37,22.0,6.0,Donskoe,0.0,1,2022.0,2,0,4129.0,0,0,10,3,1,3,24,no,no,no,0.478946469,0.230053803,2.760645636,0.230053803,0.562915223,0.981492784,1.921155221,0.29128346,0.391159621,1.415990726,16.99188871,0.194072784,2.32887341,11.15187678,0.290564578,2.643779248,3.835146712,4.549846342,no,9.276547745,2.283315336,1.017078842,2.349982645,5.058265006,4.397456339,2.428395265,1.720343012,1.623822197,0.060499964,0.33803955,0.414188875,0.594997008,0.981492784,0.707016377,0.697392418,3.040072533,2.751372786,excellent,0,7400000
76,46,28.0,3.0,Vyhino-Zhulebino,7610.0,10,16049.0,11,0,1322.0,3,0,11,11,0,8,1,no,no,no,1.904233959,0.935614173,11.14239772,0.928533144,0.505321155,0.85871115,1.959159833,0.625006038,0.739464529,0.786683115,9.440197381,0.188389464,2.260673567,1.907970804,6.031972725,10.03879301,10.84805419,12.16178667,no,8.483859153,0.957543249,0.807829057,3.368531709,5.942900881,6.86446013,1.873274787,2.285723647,0.878083732,2.366519242,0.700486449,1.711226706,1.001279009,0.85871115,0.978320028,0.980385972,2.615305393,2.04718248,poor,0,5300000
77,74,46.0,17.0,Orehovo-Borisovo Juzhnoe,4792.0,7,11178.0,7,1,,1,0,7,2,0,6,0,no,no,no,2.589554006,1.553342236,13.93815138,1.161512615,0.326301802,0.332260748,2.939770072,0.098220275,0.794407769,7.010628919,84.12754703,0.140944222,1.691330662,0.580488661,12.22466885,15.56072487,17.14325489,17.81151777,no,3.268959855,3.138924145,0.541781196,2.557583549,2.214272143,8.833302213,5.320853851,1.59099541,3.229689805,2.900316485,1.418496236,2.479907115,0.480230375,0.332260748,2.895578838,0.18400596,14.94803146,4.423974879,poor,0,8900000
78,30,17.0,7.0,Kuz'minki,4547.0,8,10492.0,8,1,,1,0,7,8,0,5,1,no,no,no,2.634571631,1.60431118,18.24002914,1.520002428,0.239743212,0.764591874,1.518669073,0.568969585,0.31340486,2.142329344,25.70795212,0.135823303,1.62987963,2.612629862,5.265610991,9.418666677,10.33749917,11.55109863,no,7.847137612,1.192669367,0.519609252,3.69556606,3.546660207,4.834941237,0.78755116,2.393139195,1.546689284,1.184639455,1.354655712,1.071927602,0.49592489,0.764591874,1.849724563,0.422795879,1.734944618,1.523292733,poor,0,4950000
79,53,30.0,13.0,Teplyj Stan,4523.0,5,9443.0,6,0,,1,0,3,2,0,5,3,no,no,no,2.893975025,2.557511587,28.07127765,2.339273138,0.425185798,0.612424333,2.30664343,0.158797991,0.598838123,9.748701961,116.9844235,0.258351662,3.100219949,0.138288286,11.27814743,14.08425798,15.20941178,15.95980721,yes,7.45568338,3.053783927,2.057027143,3.502445512,8.235453476,4.628101558,3.917065664,3.584594153,1.127000324,1.5620747,0.254951799,0.254951799,0.825256182,0.612424333,0.993618708,1.428553193,4.189087685,5.58439818,good,0,7800000
80,133,64.0,2.0,Izmajlovo,1313.0,4,4339.0,6,0,645.0,6,0,16,3,0,6,0,no,no,no,0.865963205,0.546983468,6.542997096,0.545249758,0.048397656,0.676589607,2.927572541,0.125808403,1.309316666,5.787330982,69.44797179,0.184610025,2.215320294,2.332038123,7.677936613,9.945601179,10.68956093,12.47054357,no,17.29160571,1.180749243,0.465082693,1.132198797,3.684276882,3.673132722,0.730300126,0.23674348,0.338153789,1.262690632,0.342205373,0.804087349,0.435857598,0.676589607,2.098632965,0.968481635,7.141545668,5.413698059,good,0,17600000
81,47,31.0,1.0,Gol'janovo,5041.0,6,11081.0,7,0,125.0,3,0,5,3,0,5,3,no,no,no,0.777680713,0.482206038,5.78647245,0.482206038,0.16218151,0.430574976,1.704315885,0.783198687,0.515319896,5.066545796,60.79854955,0.078705833,0.94446999,2.597116955,8.180595511,10.36215818,11.11016088,12.90687237,no,15.30923371,0.352098314,0.168152266,1.380769549,4.195811439,4.293748688,1.726381182,1.636997443,1.752304621,0.430574976,0.861614879,1.560609729,0.819047317,0.430574976,1.225699589,1.222959966,7.946766693,7.059786169,good,0,1000000
82,50,30.0,9.0,Juzhnoe Butovo,11926.0,11,24750.0,13,1,,1,0,13,4,0,4,4,no,no,no,2.172534513,1.027424441,12.32909329,1.027424441,0.107193422,0.754133847,1.804629068,0.26887925,1.460692935,2.425714627,29.10857553,0.242318299,2.907819587,4.998718049,18.44693182,21.62290382,22.95607802,23.6381015,no,13.84869897,5.954971715,0.32802408,2.038728154,10.17562598,16.98050713,7.849343625,1.458525603,15.57965704,6.304181868,0.819963592,4.230372137,0.873808481,1.117145155,1.092676056,1.042401409,18.31819927,12.30008878,satisfactory,1,990000
83,34,19.0,8.0,Hovrino,3082.0,4,7123.0,4,0,145.0,0,0,10,2,0,1,1,no,no,no,1.897382479,1.230656893,14.13402837,1.177835698,0.141020435,0.3599297,0.300930889,0.375444562,0.495334029,1.322893112,15.87471735,0.245574154,2.946889844,1.478967241,10.59955439,13.37764503,14.04868771,15.44433705,no,16.32945427,6.041344579,0.548109276,4.723724157,1.839360942,7.469053682,3.602764697,1.825996386,4.023803372,2.767092722,0.960461042,1.285719953,0.890715424,0.3599297,1.083124791,1.085524688,19.56832931,9.508930669,satisfactory,0,1000000
84,66,42.0,7.0,Basmannoe,3240.0,7,7770.0,9,0,562.0,4,2,25,2,0,10,93,no,yes,no,2.223362118,1.036793586,12.44152303,1.036793586,0.19631775,0.937934843,2.765772174,0.639098131,0.590354934,2.097287377,25.16744853,0.33647726,4.03772712,8.624304877,1.018011563,3.272048587,4.015049698,5.798406149,no,11.36960934,2.717273529,0.296969239,1.357554657,2.189405245,1.569007584,0.166448049,0.952254077,2.012468778,0.937934843,0.555869992,0.360334249,1.040340543,1.175502374,0.835838992,0.640938,1.869624885,0.700781182,poor,0,990000
